doc_id,domain,title,source_type,language,n_sections,n_tokens,n_chunks,avg_chunk_tokens,created_at_utc,last_updated_at_utc,is_active,contains_tables,pii_risk_level,security_tier,embedding_model,owner_team,search_index,top_keywords
DOC0452,developer_docs,Service-to-service auth and authentication — engineering guide 2020,policy_file,en,18,247,3,82.33,2024-06-18T00:00:00Z,2024-07-20T00:00:00Z,1,0,low,public,e5-mistral-7b,legal,global_qa_index_v1,"endpoint, authentication, response, request"
DOC0453,support_faq,"Issue and Ticket support guide (Global, 2023)",spreadsheet,en,7,646,7,92.29,2024-03-21T00:00:00Z,2024-08-24T00:00:00Z,1,0,low,public,bge-m3,legal,research_index_v1,"issue, ticket, troubleshooting, steps"
DOC0454,medical_guides,Treatment protocol overview — Treatment (Global),web_article,en,15,308,4,77.0,2024-03-19T00:00:00Z,2024-08-21T00:00:00Z,0,0,none,restricted,bge-m3,support,research_index_v1,"side effects, symptoms, dosage, treatment"
DOC0455,support_faq,"Troubleshooting and Ticket support guide (AMER, 2021)",internal_doc,en,20,744,8,93.0,2024-03-03T00:00:00Z,2024-03-24T00:00:00Z,1,0,none,public,bge-m3,engineering,global_qa_index_v1,"troubleshooting, steps, reset, ticket"
DOC0456,financial_reports,Revenue and margin analysis — 2023 Global,spreadsheet,en,18,434,6,72.33,2024-04-16T00:00:00Z,2024-07-29T00:00:00Z,1,0,none,internal,e5-mistral-7b,marketing,global_qa_index_v1,"cost, margin, segment, forecast"
DOC0457,developer_docs,Developer integration guide — Request and Api,pdf_manual,en,3,575,7,82.14,2024-10-08T00:00:00Z,2025-02-21T00:00:00Z,1,0,medium,internal,text-embedding-3-small,finance,policy_index_v1,"request, endpoint, api, response"
DOC0458,medical_guides,Medication and monitoring guide — Treatment,pdf_manual,en,8,846,11,76.91,2024-10-30T00:00:00Z,2024-11-26T00:00:00Z,1,0,none,internal,gte-large,support,research_index_v1,"side effects, symptoms, dosage, treatment"
DOC0459,policies,Data and access policy — 2021 update,web_article,en,25,467,6,77.83,2024-07-12T00:00:00Z,2024-10-10T00:00:00Z,1,0,none,internal,bge-m3,data,global_qa_index_v1,"privacy, policy, terms, compliance"
DOC0460,product_docs,Admin guide for subscription and advanced settings,pdf_manual,en,22,506,6,84.33,2024-10-02T00:00:00Z,2024-12-04T00:00:00Z,1,1,none,public,all-minilm-l12-v2,hr,global_qa_index_v1,"pricing, plan, subscription, limits"
DOC0461,medical_guides,Medication and monitoring guide — Treatment,policy_file,en,23,309,4,77.25,2024-03-04T00:00:00Z,2024-06-25T00:00:00Z,1,0,none,internal,text-embedding-3-small,product,global_qa_index_v1,"treatment, dosage, monitoring, symptoms"
DOC0462,support_faq,"How to reset — internal support article (APAC, 2022)",spreadsheet,en,23,957,10,95.7,2024-11-08T00:00:00Z,2025-01-21T00:00:00Z,1,1,medium,restricted,text-embedding-3-large,support,policy_index_v1,"troubleshooting, reset, issue, steps"
DOC0463,hr_policies,People operations handbook — Contract & Leave (2022),wiki_page,en,7,388,5,77.6,2024-10-03T00:00:00Z,2025-02-08T00:00:00Z,1,0,low,internal,text-embedding-3-large,data,policy_index_v1,"benefits, contract, leave, performance"
DOC0464,hr_policies,Employee probation and benefits policy — APAC 2019,web_article,en,9,229,3,76.33,2024-02-01T00:00:00Z,2024-06-24T00:00:00Z,1,1,none,highly_restricted,bge-m3,product,product_index_v2,"performance, benefits, probation, contract"
DOC0465,financial_reports,Business performance review — Q3 2020,spreadsheet,en,16,424,6,70.67,2024-03-31T00:00:00Z,2024-05-25T00:00:00Z,1,0,low,internal,gte-large,marketing,policy_index_v1,"cost, revenue, forecast, margin"
DOC0466,policies,Information governance standard — Usage,wiki_page,en,3,214,3,71.33,2024-10-25T00:00:00Z,2024-10-26T00:00:00Z,1,0,none,public,bge-m3,hr,policy_index_v1,"compliance, policy, usage, privacy"
DOC0467,product_docs,Admin guide for plan and advanced settings,web_article,en,26,417,5,83.4,2024-02-22T00:00:00Z,2024-03-03T00:00:00Z,1,1,low,highly_restricted,text-embedding-3-small,finance,global_qa_index_v1,"features, limits, subscription, plan"
DOC0468,developer_docs,Service-to-service auth and endpoint — engineering guide 2019,internal_doc,en,5,498,6,83.0,2024-10-30T00:00:00Z,2025-04-12T00:00:00Z,0,1,none,public,text-embedding-3-small,legal,policy_index_v1,"request, api, endpoint, response"
DOC0469,hr_policies,"HR guideline on contract for permanent staff (EMEA, 2021)",wiki_page,en,8,232,3,77.33,2024-06-25T00:00:00Z,2024-10-15T00:00:00Z,1,0,low,internal,bge-m3,finance,product_index_v2,"contract, leave, benefits, probation"
DOC0470,policies,Data and access policy — 2021 update,spreadsheet,en,16,623,8,77.88,2024-09-22T00:00:00Z,2024-12-31T00:00:00Z,1,0,none,highly_restricted,gte-large,support,policy_index_v1,"compliance, policy, terms, privacy"
DOC0471,research_papers,Internal research report on methodology and dataset (2025),spreadsheet,en,6,309,4,77.25,2024-06-21T00:00:00Z,2024-12-01T00:00:00Z,1,1,low,internal,text-embedding-3-small,engineering,product_index_v2,"dataset, methodology, limitation, results"
DOC0472,support_faq,"How to reset — internal support article (Global, 2021)",policy_file,en,9,382,4,95.5,2024-03-17T00:00:00Z,2024-08-15T00:00:00Z,1,0,none,public,gte-large,data,research_index_v1,"reset, troubleshooting, ticket, issue"
DOC0473,medical_guides,Treatment protocol overview — Dosage (APAC),pdf_manual,en,19,311,4,77.75,2024-04-05T00:00:00Z,2024-04-13T00:00:00Z,1,1,low,restricted,gte-large,support,policy_index_v1,"symptoms, monitoring, treatment, dosage"
DOC0474,medical_guides,Clinical guidance on side effects and treatment (2020 edition),notebook,en,24,1805,22,82.05,2024-12-22T00:00:00Z,2025-04-05T00:00:00Z,1,1,medium,internal,gte-large,hr,global_qa_index_v1,"dosage, side effects, monitoring, treatment"
DOC0475,support_faq,"Troubleshooting and Issue support guide (EMEA, 2020)",wiki_page,en,11,277,3,92.33,2024-04-29T00:00:00Z,2024-10-23T00:00:00Z,0,0,low,public,text-embedding-3-small,finance,product_index_v2,"steps, issue, reset, troubleshooting"
DOC0476,financial_reports,Quarterly financial summary — Q1 2024 (EMEA),internal_doc,en,26,653,9,72.56,2024-05-10T00:00:00Z,2024-06-10T00:00:00Z,1,0,low,internal,all-minilm-l12-v2,support,policy_index_v1,"forecast, margin, cost, segment"
DOC0477,product_docs,Admin guide for features and advanced settings,web_article,en,12,336,4,84.0,2024-02-17T00:00:00Z,2024-04-02T00:00:00Z,1,0,none,public,all-minilm-l12-v2,data,research_index_v1,"subscription, plan, features, pricing"
DOC0478,hr_policies,Employee probation and leave policy — AMER 2021,web_article,en,20,691,9,76.78,2024-09-06T00:00:00Z,2025-02-17T00:00:00Z,1,0,medium,internal,gte-large,engineering,policy_index_v1,"probation, contract, performance, leave"
DOC0479,hr_policies,"HR guideline on leave for permanent staff (EMEA, 2021)",web_article,en,17,860,11,78.18,2024-11-07T00:00:00Z,2025-02-13T00:00:00Z,1,0,none,internal,text-embedding-3-large,finance,policy_index_v1,"probation, performance, leave, benefits"
DOC0480,hr_policies,Employee performance and leave policy — Global 2024,internal_doc,en,10,152,2,76.0,2024-09-17T00:00:00Z,2025-01-18T00:00:00Z,1,0,none,highly_restricted,text-embedding-3-large,marketing,global_qa_index_v1,"contract, probation, performance, leave"
DOC0481,product_docs,Admin guide for features and advanced settings,notebook,en,25,1500,18,83.33,2024-08-10T00:00:00Z,2024-11-20T00:00:00Z,1,1,none,restricted,text-embedding-3-large,engineering,global_qa_index_v1,"subscription, limits, features, plan"
DOC0482,medical_guides,Clinical guidance on side effects and treatment (2021 edition),wiki_page,en,19,572,7,81.71,2024-06-27T00:00:00Z,2024-09-07T00:00:00Z,1,0,none,restricted,all-minilm-l12-v2,legal,product_index_v2,"treatment, dosage, symptoms, side effects"
DOC0483,support_faq,"How to steps — internal support article (EMEA, 2020)",notebook,en,20,1246,13,95.85,2024-04-22T00:00:00Z,2024-07-21T00:00:00Z,0,0,none,internal,text-embedding-3-large,data,global_qa_index_v1,"steps, issue, reset, ticket"
DOC0484,policies,Data and access policy — 2023 update,web_article,en,22,221,3,73.67,2024-02-26T00:00:00Z,2024-03-23T00:00:00Z,1,1,low,public,gte-large,hr,product_index_v2,"privacy, policy, usage, terms"
DOC0485,medical_guides,Medication and monitoring guide — Dosage,web_article,en,14,2026,26,77.92,2024-08-12T00:00:00Z,2024-11-06T00:00:00Z,1,0,medium,internal,e5-mistral-7b,data,policy_index_v1,"dosage, side effects, symptoms, monitoring"
DOC0486,policies,"Company policy on terms and usage (AMER, 2023)",spreadsheet,en,13,918,12,76.5,2024-11-22T00:00:00Z,2025-03-22T00:00:00Z,0,0,low,highly_restricted,text-embedding-3-large,data,policy_index_v1,"policy, usage, terms, compliance"
DOC0487,research_papers,Applied research summary — Limitation (2019),policy_file,en,11,745,10,74.5,2024-08-20T00:00:00Z,2025-02-10T00:00:00Z,1,0,medium,internal,e5-mistral-7b,marketing,research_index_v1,"methodology, results, limitation, baseline"
DOC0488,financial_reports,Revenue and margin analysis — 2023 Global,pdf_manual,en,5,434,6,72.33,2024-05-02T00:00:00Z,2024-10-21T00:00:00Z,1,0,none,restricted,all-minilm-l12-v2,marketing,global_qa_index_v1,"cost, margin, segment, revenue"
DOC0489,policies,Data and access policy — 2021 update,web_article,en,8,154,2,77.0,2024-08-20T00:00:00Z,2024-11-21T00:00:00Z,1,0,none,internal,bge-m3,hr,global_qa_index_v1,"policy, usage, compliance, privacy"
DOC0490,hr_policies,People operations handbook — Performance & Contract (2019),web_article,en,16,928,12,77.33,2024-06-17T00:00:00Z,2024-07-26T00:00:00Z,1,1,low,restricted,all-minilm-l12-v2,engineering,policy_index_v1,"contract, probation, benefits, performance"
DOC0491,developer_docs,Service-to-service auth and endpoint — engineering guide 2021,notebook,en,15,335,4,83.75,2024-03-08T00:00:00Z,2024-08-23T00:00:00Z,0,0,none,public,gte-large,engineering,product_index_v2,"authentication, response, endpoint, request"
DOC0492,developer_docs,API reference: Request endpoint (2020),web_article,en,11,157,2,78.5,2024-11-04T00:00:00Z,2025-04-14T00:00:00Z,1,0,medium,public,text-embedding-3-small,hr,global_qa_index_v1,"response, api, endpoint, request"
DOC0493,medical_guides,Treatment protocol overview — Treatment (Global),pdf_manual,en,9,701,9,77.89,2024-10-16T00:00:00Z,2024-12-21T00:00:00Z,1,0,none,public,all-minilm-l12-v2,marketing,policy_index_v1,"dosage, monitoring, treatment, side effects"
DOC0494,product_docs,Product configuration guide — Limits and Features,pdf_manual,en,24,579,7,82.71,2024-08-12T00:00:00Z,2024-08-16T00:00:00Z,0,0,medium,restricted,gte-large,product,product_index_v2,"subscription, limits, features, plan"
DOC0495,policies,Information governance standard — Usage,wiki_page,en,17,367,5,73.4,2024-03-31T00:00:00Z,2024-04-23T00:00:00Z,1,0,medium,highly_restricted,all-minilm-l12-v2,hr,product_index_v2,"usage, privacy, policy, terms"
DOC0496,product_docs,Product configuration guide — Pricing and Plan,wiki_page,en,24,163,2,81.5,2024-03-09T00:00:00Z,2024-06-08T00:00:00Z,1,0,low,public,text-embedding-3-large,legal,product_index_v2,"plan, pricing, subscription, limits"
DOC0497,research_papers,Experimental study: Results in production systems,spreadsheet,en,9,302,4,75.5,2024-07-30T00:00:00Z,2024-12-12T00:00:00Z,1,0,none,internal,e5-mistral-7b,product,product_index_v2,"results, limitation, baseline, dataset"
DOC0498,financial_reports,Revenue and margin analysis — 2023 APAC,spreadsheet,en,8,144,2,72.0,2024-05-15T00:00:00Z,2024-08-05T00:00:00Z,1,1,low,internal,all-minilm-l12-v2,marketing,policy_index_v1,"forecast, revenue, segment, cost"
DOC0499,medical_guides,Medication and monitoring guide — Dosage,internal_doc,en,18,926,12,77.17,2024-09-30T00:00:00Z,2025-01-12T00:00:00Z,1,0,medium,highly_restricted,text-embedding-3-large,marketing,policy_index_v1,"dosage, symptoms, treatment, monitoring"
DOC0500,medical_guides,Medication and monitoring guide — Side effects,pdf_manual,en,16,1260,16,78.75,2024-08-07T00:00:00Z,2025-01-25T00:00:00Z,1,1,none,highly_restricted,e5-mistral-7b,data,global_qa_index_v1,"treatment, side effects, monitoring, symptoms"
DOC0501,support_faq,"How to issue — internal support article (AMER, 2023)",web_article,en,14,1622,17,95.41,2024-07-19T00:00:00Z,2024-07-30T00:00:00Z,1,0,low,public,bge-m3,product,product_index_v2,"ticket, steps, reset, issue"
DOC0502,financial_reports,Revenue and margin analysis — 2021 Global,spreadsheet,en,19,1310,18,72.78,2024-02-26T00:00:00Z,2024-03-10T00:00:00Z,1,1,low,restricted,all-minilm-l12-v2,product,global_qa_index_v1,"cost, revenue, margin, segment"
DOC0503,support_faq,"Steps and Reset support guide (Global, 2022)",spreadsheet,en,19,464,5,92.8,2024-09-29T00:00:00Z,2024-10-03T00:00:00Z,1,1,low,restricted,e5-mistral-7b,marketing,policy_index_v1,"troubleshooting, issue, reset, steps"
DOC0504,developer_docs,Developer integration guide — Authentication and Endpoint,internal_doc,en,9,579,7,82.71,2024-11-30T00:00:00Z,2025-04-04T00:00:00Z,1,1,none,public,e5-mistral-7b,support,research_index_v1,"response, endpoint, authentication, request"
DOC0505,medical_guides,Medication and monitoring guide — Side effects,policy_file,en,8,1352,17,79.53,2024-11-21T00:00:00Z,2024-12-24T00:00:00Z,0,0,low,restricted,text-embedding-3-large,support,product_index_v2,"side effects, symptoms, dosage, monitoring"
DOC0506,financial_reports,Quarterly financial summary — Q2 2024 (AMER),web_article,en,10,1529,21,72.81,2024-03-17T00:00:00Z,2024-08-16T00:00:00Z,1,0,none,restricted,e5-mistral-7b,engineering,product_index_v2,"segment, margin, forecast, cost"
DOC0507,medical_guides,Clinical guidance on treatment and symptoms (2020 edition),notebook,en,4,1612,20,80.6,2024-09-29T00:00:00Z,2024-12-05T00:00:00Z,1,0,medium,restricted,text-embedding-3-large,finance,product_index_v2,"treatment, symptoms, monitoring, dosage"
DOC0508,developer_docs,Developer integration guide — Response and Authentication,internal_doc,en,21,494,6,82.33,2024-10-28T00:00:00Z,2025-01-29T00:00:00Z,1,0,low,restricted,all-minilm-l12-v2,marketing,global_qa_index_v1,"endpoint, authentication, response, api"
DOC0509,medical_guides,Clinical guidance on treatment and dosage (2024 edition),spreadsheet,en,18,642,8,80.25,2024-05-20T00:00:00Z,2024-08-03T00:00:00Z,1,1,none,restricted,text-embedding-3-large,marketing,research_index_v1,"monitoring, treatment, side effects, dosage"
DOC0510,policies,Information governance standard — Compliance,web_article,en,23,1326,18,73.67,2024-09-03T00:00:00Z,2024-11-25T00:00:00Z,1,0,none,restricted,text-embedding-3-small,support,global_qa_index_v1,"compliance, policy, privacy, usage"
DOC0511,developer_docs,Developer integration guide — Response and Request,pdf_manual,en,17,988,12,82.33,2024-10-08T00:00:00Z,2024-11-19T00:00:00Z,1,1,medium,restricted,text-embedding-3-small,finance,global_qa_index_v1,"endpoint, response, authentication, request"
DOC0512,product_docs,Product configuration guide — Limits and Pricing,wiki_page,en,17,1154,14,82.43,2024-07-16T00:00:00Z,2024-11-01T00:00:00Z,1,0,low,internal,bge-m3,finance,policy_index_v1,"limits, pricing, subscription, plan"
DOC0513,research_papers,Applied research summary — Dataset (2025),wiki_page,en,25,524,7,74.86,2024-02-18T00:00:00Z,2024-04-29T00:00:00Z,1,1,low,internal,bge-m3,legal,policy_index_v1,"results, baseline, dataset, methodology"
DOC0514,research_papers,Internal research report on baseline and dataset (2023),pdf_manual,en,11,1004,13,77.23,2024-03-23T00:00:00Z,2024-05-28T00:00:00Z,1,1,low,highly_restricted,text-embedding-3-large,hr,global_qa_index_v1,"limitation, baseline, results, dataset"
DOC0515,developer_docs,Developer integration guide — Response and Endpoint,policy_file,en,23,656,8,82.0,2024-09-06T00:00:00Z,2025-01-07T00:00:00Z,1,0,none,internal,all-minilm-l12-v2,legal,policy_index_v1,"response, authentication, request, endpoint"
DOC0516,support_faq,"How to troubleshooting — internal support article (Global, 2025)",wiki_page,en,18,378,4,94.5,2024-04-07T00:00:00Z,2024-07-17T00:00:00Z,1,0,low,internal,e5-mistral-7b,finance,global_qa_index_v1,"troubleshooting, steps, ticket, reset"
DOC0517,research_papers,Experimental study: Results in production systems,pdf_manual,en,26,599,8,74.88,2024-02-15T00:00:00Z,2024-07-25T00:00:00Z,1,0,none,public,text-embedding-3-small,legal,product_index_v2,"baseline, limitation, dataset, results"
DOC0518,support_faq,"How to ticket — internal support article (Global, 2021)",web_article,en,7,1053,11,95.73,2024-12-02T00:00:00Z,2025-04-13T00:00:00Z,1,0,none,internal,text-embedding-3-small,finance,research_index_v1,"steps, ticket, troubleshooting, reset"
DOC0519,support_faq,Support playbook: handling reset and issue tickets (2020),pdf_manual,en,10,474,5,94.8,2024-07-21T00:00:00Z,2024-11-02T00:00:00Z,1,0,none,public,gte-large,support,research_index_v1,"reset, ticket, troubleshooting, issue"
DOC0520,product_docs,Product configuration guide — Plan and Subscription,pdf_manual,en,6,248,3,82.67,2024-01-19T00:00:00Z,2024-07-03T00:00:00Z,1,1,low,public,e5-mistral-7b,hr,research_index_v1,"limits, features, plan, subscription"
DOC0521,research_papers,Experimental study: Methodology in production systems,wiki_page,en,21,366,5,73.2,2024-08-20T00:00:00Z,2024-10-04T00:00:00Z,1,1,none,internal,e5-mistral-7b,hr,global_qa_index_v1,"results, methodology, baseline, limitation"
DOC0522,hr_policies,"HR guideline on probation for permanent staff (AMER, 2022)",spreadsheet,en,11,230,3,76.67,2024-07-05T00:00:00Z,2024-08-16T00:00:00Z,1,1,none,restricted,bge-m3,support,policy_index_v1,"benefits, contract, probation, performance"
DOC0523,financial_reports,Business performance review — Q2 2021,policy_file,en,11,566,8,70.75,2024-09-05T00:00:00Z,2024-09-28T00:00:00Z,1,1,low,restricted,e5-mistral-7b,engineering,product_index_v2,"forecast, cost, margin, segment"
DOC0524,financial_reports,Business performance review — Q3 2019,notebook,en,25,424,6,70.67,2024-09-03T00:00:00Z,2025-03-01T00:00:00Z,1,1,low,internal,bge-m3,finance,global_qa_index_v1,"cost, forecast, margin, segment"
DOC0525,developer_docs,Service-to-service auth and endpoint — engineering guide 2021,notebook,en,6,673,8,84.12,2024-08-21T00:00:00Z,2025-01-15T00:00:00Z,1,0,none,public,all-minilm-l12-v2,marketing,policy_index_v1,"api, authentication, endpoint, response"
DOC0526,developer_docs,API reference: Authentication endpoint (2021),spreadsheet,en,4,719,9,79.89,2024-11-28T00:00:00Z,2025-03-22T00:00:00Z,1,0,none,public,all-minilm-l12-v2,legal,research_index_v1,"request, api, authentication, response"
DOC0527,financial_reports,Revenue and margin analysis — 2025 EMEA,web_article,en,11,144,2,72.0,2024-02-21T00:00:00Z,2024-05-08T00:00:00Z,0,1,none,restricted,all-minilm-l12-v2,product,product_index_v2,"margin, revenue, cost, segment"
DOC0528,hr_policies,People operations handbook — Benefits & Leave (2022),pdf_manual,en,8,232,3,77.33,2024-01-06T00:00:00Z,2024-06-13T00:00:00Z,1,0,medium,restricted,all-minilm-l12-v2,support,global_qa_index_v1,"performance, benefits, leave, probation"
DOC0529,hr_policies,Employee benefits and contract policy — Global 2025,internal_doc,en,16,850,11,77.27,2024-09-22T00:00:00Z,2024-09-27T00:00:00Z,1,0,none,internal,text-embedding-3-large,engineering,product_index_v2,"performance, contract, leave, benefits"
DOC0530,developer_docs,Service-to-service auth and api — engineering guide 2022,pdf_manual,en,10,499,6,83.17,2024-02-11T00:00:00Z,2024-04-08T00:00:00Z,1,0,none,restricted,text-embedding-3-large,hr,product_index_v2,"response, authentication, endpoint, api"
DOC0531,medical_guides,Clinical guidance on side effects and dosage (2023 edition),policy_file,en,26,394,5,78.8,2024-02-23T00:00:00Z,2024-03-17T00:00:00Z,0,0,none,internal,e5-mistral-7b,legal,research_index_v1,"treatment, side effects, dosage, symptoms"
DOC0532,developer_docs,Developer integration guide — Response and Authentication,notebook,en,11,331,4,82.75,2024-05-02T00:00:00Z,2024-09-21T00:00:00Z,1,1,low,public,all-minilm-l12-v2,engineering,global_qa_index_v1,"authentication, response, endpoint, api"
DOC0533,financial_reports,Revenue and margin analysis — 2023 APAC,pdf_manual,en,9,726,10,72.6,2024-01-27T00:00:00Z,2024-06-04T00:00:00Z,1,0,none,public,text-embedding-3-large,legal,product_index_v2,"cost, revenue, forecast, margin"
DOC0534,developer_docs,Developer integration guide — Authentication and Api,web_article,en,20,578,7,82.57,2024-07-27T00:00:00Z,2024-08-16T00:00:00Z,1,1,none,internal,bge-m3,marketing,global_qa_index_v1,"api, authentication, request, response"
DOC0535,financial_reports,Quarterly financial summary — Q1 2020 (Global),pdf_manual,en,5,215,3,71.67,2024-03-27T00:00:00Z,2024-09-20T00:00:00Z,1,1,none,restricted,text-embedding-3-small,support,global_qa_index_v1,"segment, forecast, revenue, margin"
DOC0536,support_faq,"Troubleshooting and Issue support guide (APAC, 2019)",pdf_manual,en,12,184,2,92.0,2024-07-25T00:00:00Z,2024-12-31T00:00:00Z,1,0,low,public,gte-large,hr,policy_index_v1,"reset, steps, issue, troubleshooting"
DOC0537,product_docs,Admin guide for subscription and advanced settings,notebook,en,19,168,2,84.0,2024-08-25T00:00:00Z,2024-12-13T00:00:00Z,1,0,none,public,gte-large,legal,policy_index_v1,"pricing, features, subscription, limits"
DOC0538,support_faq,"Ticket and Troubleshooting support guide (Global, 2021)",internal_doc,en,24,1579,17,92.88,2024-01-09T00:00:00Z,2024-03-06T00:00:00Z,1,0,none,highly_restricted,text-embedding-3-large,data,research_index_v1,"ticket, troubleshooting, issue, reset"
DOC0539,product_docs,Feature reference: Features (2020 AMER rollout),wiki_page,en,9,650,8,81.25,2024-11-23T00:00:00Z,2025-02-04T00:00:00Z,1,0,low,highly_restricted,text-embedding-3-large,support,product_index_v2,"subscription, features, plan, limits"
DOC0540,hr_policies,"HR guideline on contract for permanent staff (Global, 2021)",notebook,en,25,388,5,77.6,2024-03-13T00:00:00Z,2024-06-14T00:00:00Z,1,0,low,public,text-embedding-3-large,product,global_qa_index_v1,"contract, probation, performance, benefits"
DOC0541,support_faq,"How to issue — internal support article (EMEA, 2019)",pdf_manual,en,11,765,8,95.62,2024-12-22T00:00:00Z,2025-05-31T00:00:00Z,1,0,none,internal,all-minilm-l12-v2,support,global_qa_index_v1,"issue, ticket, steps, reset"
DOC0542,research_papers,Applied research summary — Methodology (2025),policy_file,en,19,1724,23,74.96,2024-04-22T00:00:00Z,2024-07-21T00:00:00Z,1,1,low,restricted,gte-large,hr,research_index_v1,"dataset, limitation, methodology, results"
DOC0543,hr_policies,Employee contract and probation policy — APAC 2021,notebook,en,11,691,9,76.78,2024-09-20T00:00:00Z,2024-11-01T00:00:00Z,1,1,none,restricted,all-minilm-l12-v2,data,product_index_v2,"probation, benefits, leave, contract"
DOC0544,product_docs,Feature reference: Pricing (2022 APAC rollout),web_article,en,19,488,6,81.33,2024-01-02T00:00:00Z,2024-03-03T00:00:00Z,1,0,low,restricted,all-minilm-l12-v2,finance,global_qa_index_v1,"features, pricing, plan, subscription"
DOC0545,hr_policies,People operations handbook — Leave & Benefits (2024),pdf_manual,en,4,155,2,77.5,2024-09-04T00:00:00Z,2024-11-05T00:00:00Z,1,1,none,highly_restricted,e5-mistral-7b,engineering,research_index_v1,"performance, contract, benefits, leave"
DOC0546,medical_guides,Medication and monitoring guide — Dosage,pdf_manual,en,20,310,4,77.5,2024-01-16T00:00:00Z,2024-02-15T00:00:00Z,1,0,none,internal,bge-m3,data,policy_index_v1,"side effects, dosage, monitoring, symptoms"
DOC0547,financial_reports,Business performance review — Q1 2019,wiki_page,en,22,282,4,70.5,2024-07-04T00:00:00Z,2024-08-25T00:00:00Z,0,1,low,restricted,all-minilm-l12-v2,data,product_index_v2,"segment, forecast, revenue, cost"
DOC0548,research_papers,Experimental study: Dataset in production systems,wiki_page,en,13,291,4,72.75,2024-08-15T00:00:00Z,2024-10-17T00:00:00Z,1,0,none,internal,bge-m3,data,global_qa_index_v1,"dataset, results, methodology, limitation"
DOC0549,financial_reports,Business performance review — Q4 2020,internal_doc,en,21,424,6,70.67,2024-01-05T00:00:00Z,2024-01-10T00:00:00Z,1,0,low,restricted,text-embedding-3-large,legal,product_index_v2,"margin, cost, forecast, segment"
DOC0550,product_docs,Product configuration guide — Plan and Limits,policy_file,en,11,668,8,83.5,2024-09-19T00:00:00Z,2024-11-15T00:00:00Z,1,1,none,restricted,gte-large,marketing,global_qa_index_v1,"plan, features, pricing, limits"
DOC0551,hr_policies,Employee probation and leave policy — Global 2024,pdf_manual,en,7,616,8,77.0,2024-12-15T00:00:00Z,2025-01-09T00:00:00Z,0,1,none,internal,gte-large,support,product_index_v2,"probation, benefits, leave, performance"
DOC0552,financial_reports,Quarterly financial summary — Q4 2025 (Global),notebook,en,14,1091,15,72.73,2024-11-10T00:00:00Z,2025-04-08T00:00:00Z,1,1,none,internal,text-embedding-3-large,engineering,global_qa_index_v1,"margin, segment, revenue, cost"
DOC0553,policies,Information governance standard — Policy,wiki_page,en,6,434,6,72.33,2024-05-10T00:00:00Z,2024-06-15T00:00:00Z,1,0,none,highly_restricted,e5-mistral-7b,product,global_qa_index_v1,"compliance, privacy, policy, terms"
DOC0554,support_faq,"Reset and Steps support guide (EMEA, 2019)",spreadsheet,en,16,1304,14,93.14,2024-09-13T00:00:00Z,2025-02-21T00:00:00Z,1,1,none,public,text-embedding-3-small,marketing,research_index_v1,"reset, troubleshooting, steps, issue"
DOC0555,support_faq,"How to issue — internal support article (AMER, 2020)",pdf_manual,en,13,576,6,96.0,2024-02-03T00:00:00Z,2024-07-10T00:00:00Z,0,0,low,public,text-embedding-3-large,hr,global_qa_index_v1,"steps, ticket, issue, reset"
DOC0556,medical_guides,Clinical guidance on symptoms and monitoring (2020 edition),wiki_page,en,3,1268,16,79.25,2024-11-29T00:00:00Z,2024-12-06T00:00:00Z,1,0,low,highly_restricted,text-embedding-3-large,marketing,global_qa_index_v1,"symptoms, treatment, dosage, monitoring"
DOC0557,financial_reports,Business performance review — Q2 2021,pdf_manual,en,17,353,5,70.6,2024-01-08T00:00:00Z,2024-02-20T00:00:00Z,1,0,none,restricted,bge-m3,hr,product_index_v2,"margin, cost, segment, revenue"
DOC0558,medical_guides,Clinical guidance on symptoms and side effects (2023 edition),web_article,en,24,236,3,78.67,2024-05-15T00:00:00Z,2024-08-18T00:00:00Z,1,0,low,restricted,bge-m3,data,product_index_v2,"symptoms, dosage, side effects, monitoring"
DOC0559,support_faq,Support playbook: handling troubleshooting and ticket tickets (2020),internal_doc,en,18,665,7,95.0,2024-01-17T00:00:00Z,2024-02-27T00:00:00Z,1,0,none,internal,e5-mistral-7b,support,policy_index_v1,"steps, reset, ticket, troubleshooting"
DOC0560,hr_policies,Employee leave and benefits policy — AMER 2021,pdf_manual,en,10,925,12,77.08,2024-02-12T00:00:00Z,2024-02-27T00:00:00Z,1,1,none,internal,all-minilm-l12-v2,data,global_qa_index_v1,"leave, benefits, contract, probation"
DOC0561,hr_policies,"HR guideline on performance for permanent staff (APAC, 2021)",internal_doc,en,9,314,4,78.5,2024-11-08T00:00:00Z,2024-12-17T00:00:00Z,1,0,none,internal,text-embedding-3-small,engineering,research_index_v1,"performance, contract, benefits, leave"
DOC0562,financial_reports,Business performance review — Q4 2023,internal_doc,en,7,211,3,70.33,2024-02-13T00:00:00Z,2024-05-23T00:00:00Z,1,1,low,restricted,text-embedding-3-large,support,policy_index_v1,"segment, revenue, cost, forecast"
DOC0563,financial_reports,Revenue and margin analysis — 2022 AMER,web_article,en,7,144,2,72.0,2024-06-01T00:00:00Z,2024-11-01T00:00:00Z,1,1,none,public,text-embedding-3-large,engineering,global_qa_index_v1,"revenue, margin, forecast, cost"
